# ticker date stockPrice numberOfShares marketCapitalization minusCashAndCashEquivalents addTotalDebt enterpriseValue date revenuePerShare netIncomePerShare operatingCashFlowPerShare freeCashFlowPerShare cashPerShare bookValuePerShare tangibleBookValuePerShare shareholdersEquityPerShare interestDebtPerShare marketCap enterpriseValue peRatio priceToSalesRatio pocfratio pfcfRatio pbRatio ptbRatio evToSales enterpriseValueOverEBITDA evToOperatingCashFlow evToFreeCashFlow earningsYield freeCashFlowYield debtToEquity debtToAssets netDebtToEBITDA currentRatio interestCoverage incomeQuality dividendYield payoutRatio salesGeneralAndAdministrativeToRevenue researchAndDdevelopementToRevenue intangiblesToTotalAssets capexToOperatingCashFlow capexToRevenue capexToDepreciation stockBasedCompensationToRevenue grahamNumber roic returnOnTangibleAssets grahamNetNet workingCapital tangibleAssetValue netCurrentAssetValue investedCapital averageReceivables averagePayables averageInventory daysSalesOutstanding daysPayablesOutstanding daysOfInventoryOnHand receivablesTurnover payablesTurnover inventoryTurnover roe capexPerShare tag_id
ADIL 2020-12-31 2.150000 9852486.000000 21182844.900000 4401114.000000 0.000000 16781730.900000 2020-12-31 0.000000 -1.105608 -0.774745 -0.774745 0.446701 0.404575 0.404006 0.404575 0.000000 21182844.900000 16781730.900000 -1.944631 None -2.775108 -2.775108 5.314223 5.314223 None -1.535745 -2.198530 -2.198530 -0.514236 -0.360346 0.000000 0.274132 0.402759 3.411660 None 0.700741 None 0.000000 None None 0.001021 None None None None 3.172424 -2.741546 -1.985657 0.293909 3630460.000000 3980460.000000 3630460.000000 0.000000 None 419471.500000 None None None None None 0.000000 None -2.732767 0.000000 375
ADJ.DE 2020-12-31 24.860001 79771000.000000 1983107139.771000 371574000.000000 7965429000.000000 9576962139.771000 2020-12-31 9.511439 2.001943 1.508117 1.409334 5.010768 51.967896 46.483935 51.967896 102.039325 1983107139.771000 9576962139.771000 12.417936 2.613695 16.484133 17.639536 0.478372 0.478372 12.622242 311.973488 79.606348 85.186100 0.080529 0.056691 1.468375 0.668577 247.372956 0.982057 0.121594 0.753327 None 0.000000 0.072963 0.000000 0.081514 -15.267005 -96.286421 -1.434391 0.000721 48.382097 0.001757 0.011718 -111.489802 -49761000.000000 3708070000.000000 -7196615000.000000 1.921450 None 70344500.000000 639660000.000000 0.000000 78.157146 825.957813 None 4.670078 0.441911 0.038523 -0.098783 376
ADL.DE 2020-12-31 12.540000 71217000.000000 893061180.000000 122539000.000000 3605763000.000000 4376285180.000000 2020-12-31 4.980272 -4.941840 2.094303 1.983080 2.115773 15.656472 19.810523 15.656472 52.441103 893061180.000000 4376285180.000000 -2.537517 2.517935 5.987671 6.323497 0.800947 0.800947 12.338686 -6.125579 29.341503 30.987157 -0.394086 0.158140 2.321195 0.748778 -4.875542 0.530625 -5.578648 -0.423790 None 0.000000 0.092520 0.000000 0.027005 -18.829693 -44.777175 -0.718849 0.000000 41.723674 -0.139409 -0.057485 -63.562569 -531712000.000000 1410846000.000000 -4110446000.000000 3.233848 None 34813000.000000 77783000.000000 0.000000 12.159628 25.738997 None 30.017366 14.180817 -0.315642 -0.111223 378
ADM.L 2020-12-31 2882.000000 291513714.000000 840142523748.000000 363600000.000000 485000000.000000 840263923748.000000 2020-12-31 4.502361 1.813980 2.088409 1.940561 1.247283 3.816973 3.375484 3.816973 1.737483 840142523748.000000 840263923748.000000 1588.771792 640.108590 1379.997575 1485.137924 755.048552 755.048552 640.201085 None 1380.196984 1485.352526 0.000629 0.000673 0.435877 0.856749 None None 0.000000 1.151286 0.000507 0.805030 0.188724 0.000000 0.017776 -14.125290 -30.452436 -0.993039 0.041143 12.481507 None 0.068650 -21.800690 None 984000000.000000 None 0.435877 None 1509100000.000000 None 0.000000 None None None 0.000000 None 0.475240 -0.147849 379
ADM 2020-12-31 50.009998 556000000.000000 27805558888.000000 666000000.000000 9929000000.000000 37068558888.000000 2020-12-31 115.746403 3.187050 -4.291367 -5.771583 11.791367 35.971223 26.275180 35.971223 18.467626 27805558888.000000 37068558888.000000 15.691625 0.432065 -11.653629 -8.664867 1.390278 1.390278 0.576001 13.518803 -15.535859 -11.551436 0.063728 -0.115409 0.394250 0.597297 3.378191 1.500715 5.209440 -1.346501 0.029095 0.456546 0.041753 0.000000 0.108872 2.899149 -78.195626 -1.185905 0.002346 50.788259 0.055998 0.039995 -24.364209 9104000000.000000 14609000000.000000 -2411000000.000000 0.496450 5095000000.000000 4110000000.000000 10441500000.000000 28.267578 27.261360 71.370655 12.912319 13.388914 5.114147 0.088600 -1.480216 380
ADMA 2020-12-31 2.220000 86145052.000000 191242015.440000 55921152.000000 93334548.000000 228655411.440000 2020-12-31 0.490101 -0.879314 -1.184084 -1.331819 0.649151 1.024428 0.955084 1.024428 1.222585 191242015.440000 228655411.440000 -2.524695 4.529678 -1.874867 -1.666893 2.167062 2.167062 5.415836 -3.561637 -2.241655 -1.992993 -0.396087 -0.599919 1.053478 0.575057 -0.582767 7.707308 -5.416314 1.346600 None 0.000000 0.830199 0.139911 0.028765 8.014891 -3.317423 -0.309766 0.067625 4.501985 -0.345796 -0.375551 -0.148668 133793140.000000 82275796.000000 34316539.000000 1.057622 8353604.500000 10124149.500000 67300166.500000 114.439500 65.945658 485.557207 3.189458 5.534860 0.751714 -0.858346 -0.147735 381
ADMP 2019-12-31 0.670000 53263918.000000 35686825.060000 8810636.000000 2153182.000000 29029371.060000 2019-12-31 0.415175 -0.550218 -0.373342 -0.427158 0.165415 0.676579 0.324217 0.676579 0.042739 35686825.060000 29029371.060000 -1.217699 1.613776 -1.794600 -1.568508 0.990276 0.990276 1.312722 -1.112919 -1.459814 -1.275899 -0.821221 -0.637549 0.000000 0.246721 0.255231 1.359163 -235.510109 0.678535 None 0.000000 1.143516 0.469207 0.392307 6.937463 -7.714810 -1.027246 0.265341 2.894129 -0.771403 -1.008064 -0.010398 3666963.000000 17269060.000000 2073437.000000 0.059749 1516410.500000 4219187.000000 2670064.500000 30.991595 100.633912 48.601938 11.777387 3.627008 7.509989 -0.813236 -0.053815 382
ADMS 2020-12-31 5.910000 27677000.000000 163571070.000000 71660000.000000 129964000.000000 221875070.000000 2020-12-31 2.690357 -2.074033 -1.832135 -1.832135 3.012068 -1.805687 -1.805687 -1.805687 5.174080 163571070.000000 221875070.000000 -2.849521 2.196735 -3.225745 -3.225745 -3.272992 -3.272992 2.979749 -5.122598 -4.375544 -4.375544 -0.350936 -0.310006 -2.527353 1.416366 -1.346109 3.204635 -3.335902 0.883368 None 0.000000 1.434859 0.130887 0.000000 None None None 0.086367 9.179527 -0.518588 -0.478243 -2.746775 76869000.000000 None -58269000.000000 -2.600528 8161500.000000 4538000.000000 6280500.000000 45.558212 383.984298 1306.334642 8.011728 0.950560 0.279408 1.148611 0.000000 383
ADMT 2020-03-31 0.170000 67588492.000000 11490043.640000 1438714.000000 736307.000000 10787636.640000 2020-03-31 0.051577 -0.001417 0.001035 0.000815 0.021286 0.049400 0.049079 0.049400 0.010894 11490043.640000 10787636.640000 -119.989177 3.296061 164.237330 208.530738 3.441267 3.441267 3.094567 -2816.615311 154.197208 195.782879 -0.008334 0.004795 0.211539 0.339236 183.396084 2.674331 None -0.730584 None 0.000000 0.288398 0.169069 0.004295 4.707941 234.588964 2.662113 0.000000 0.039683 -0.010726 -0.019032 0.008230 1687530.000000 3317196.000000 981223.000000 0.220524 888691.500000 320533.000000 349471.500000 90.102540 69.770046 71.136907 4.050940 5.231471 5.130951 -0.028680 0.000220 384
ADN 2019-12-31 14.950000 6724713.000000 100534459.350000 24945.000000 0.000000 100509514.350000 2019-12-31 0.000000 0.429054 -0.094224 -0.094224 0.077723 32.409327 32.409327 32.409327 0.000000 68264333.480000 67743911.480000 23.761563 None -108.199110 -108.199110 0.314570 0.314570 None -12.698210 -107.374240 -107.374240 0.042085 -0.009242 0.000000 0.039832 0.097550 0.449718 None -0.219610 None 0.000000 None None 0.000000 None None None None 17.688149 -0.003100 0.012711 -1.266754 -706675.000000 None -8424902.000000 0.000000 None 25496.000000 None None None None None 0.000000 None 0.013239 0.000000 385
ADN1.DE 2020-12-31 115.500000 6179974.000000 713786997.000000 55053000.000000 48575000.000000 707308997.000000 2020-12-31 84.688868 3.390629 10.510724 8.764115 9.085475 16.560587 3.597426 16.560587 8.249226 713786997.000000 707308997.000000 34.064474 1.363816 10.988777 13.178741 6.974390 6.974390 1.351438 11.271318 10.889048 13.059137 0.029356 0.075880 0.375782 0.723565 -0.103230 1.278482 15.207484 3.099933 0.004067 0.138542 0.009511 0.000000 0.216695 -6.017788 -48.487586 -2.425329 0.000000 35.544243 0.160084 0.071882 -34.486229 40012000.000000 22232000.000000 -85581000.000000 0.474625 None 16554000.000000 None 0.000000 18.605786 0.000000 None 19.617553 None 0.204741 -1.746609 386
ADNT 2020-09-30 21.219999 93000000.000000 1973459907.000000 1692000000.000000 4307000000.000000 4588459907.000000 2020-09-30 136.236559 -5.881720 2.645161 -0.860215 18.193548 13.043011 -10.376344 13.043011 48.634409 1973459907.000000 4588459907.000000 -3.607788 0.155758 8.022195 -24.668249 1.626925 1.626925 0.362152 12.536776 18.652276 -57.355749 -0.277178 -0.040538 3.377576 0.850404 7.144809 1.173606 0.157407 -0.449726 None 0.000000 0.044041 0.000000 0.243641 -0.754601 -38.865031 -1.018405 0.001184 41.546302 0.005278 -0.070481 -58.717742 663000000.000000 -965000000.000000 -4244000000.000000 3.550701 1773000000.000000 2444000000.000000 739000000.000000 47.274270 65.849892 20.700861 7.720902 5.542910 17.632117 -0.450948 -3.505376 387
ADOM 2019-12-31 0.105000 72919333000.000000 7656529965.000000 4432000.000000 5820000.000000 7657917965.000000 2019-12-31 0.000172 -0.000071 -0.000063 -0.000063 0.000061 0.000045 0.000141 0.000045 0.000080 7656529965.000000 7657917965.000000 -1485.839310 609.547804 -1671.001738 -1666.274203 2332.885425 2332.885425 609.658305 -1482.655947 -1671.304663 -1666.576271 -0.000673 -0.000600 2.143510 0.681884 -0.268732 1.399158 -122.690476 0.889191 None 0.000000 0.000000 0.008678 0.000000 352.461538 -966.230769 -3.692308 0.061221 0.000268 -1.502332 -0.499467 0.000013 2749000.000000 None 2601000.000000 None 999000.000000 380000.000000 None 20.369795 13.122044 15.507870 17.918688 27.815789 23.536437 -1.570079 -0.000000 389
ADP 2020-06-30 132.889999 430800000.000000 57249011569.199997 1908500000.000000 2004600000.000000 57345111569.199997 2020-06-30 33.866760 5.725395 7.024605 5.593779 4.430130 13.352368 5.169452 13.352368 4.901811 57249011569.199997 57345111569.199997 23.210627 3.923907 18.917789 23.756748 9.952542 9.952542 3.930493 15.833755 18.949545 23.796627 0.043084 0.042093 0.174333 0.853131 0.026535 1.047715 29.334267 1.226921 0.025686 0.596189 0.205829 0.000000 0.090008 -4.909474 -23.669371 -0.778715 0.008965 41.473732 0.347575 0.069205 -68.880745 1437500000.000000 2227000000.000000 -1849200000.000000 0.348493 2440300000.000000 113750000.000000 None 61.075169 4.408474 0.000000 5.976242 82.795098 None 0.428792 -1.430826 390
ADP.PA 2020-12-31 95.000000 98954765.000000 9400702675.000000 3463000000.000000 10796000000.000000 16733702675.000000 2020-12-31 21.595726 -11.813479 2.991266 -5.578306 36.703639 36.905752 14.329780 36.905752 111.657079 9400702675.000000 16733702675.000000 -8.041662 4.399019 31.759131 -17.030258 2.574125 2.574125 7.830465 67.474608 56.532779 -30.314679 -0.124352 -0.058719 2.522727 0.773129 29.568548 1.436310 -4.343874 -0.253208 None 0.000000 0.218531 0.000000 0.150512 -0.349057 -2.520047 -1.588443 0.000000 99.043776 -0.072255 -0.074105 -108.029159 1466000000.000000 1418000000.000000 -9531000000.000000 2.956188 None 680500000.000000 82000000.000000 0.000000 123.784187 12.705122 None 2.948680 28.728571 -0.320099 -8.569572 391
ADPT 2020-12-31 55.470001 136954148.000000 7596846726.514149 123436000.000000 3529000.000000 7476939726.514149 2020-12-31 0.718357 -1.067708 -1.092942 -1.230237 5.025543 5.427116 4.483756 5.427116 0.025768 7596846726.514149 7476939726.514149 -51.952421 77.217852 -50.752903 -45.088890 10.220899 10.220899 75.999062 -49.478802 -49.951830 -44.377217 -0.019248 -0.022178 0.000000 0.334238 0.793487 6.910026 None 1.023634 None 0.000000 0.503507 1.179809 0.115725 7.960591 -5.232250 -0.450566 0.251682 11.418314 -0.151122 -0.148120 2.407286 621717000.000000 614069000.000000 353766000.000000 0.004748 11361500.000000 3845000.000000 11566000.000000 37.274654 52.441411 227.829339 9.792177 6.960148 1.602076 -0.196736 -0.137294 392
ADRA 2014-09-30 28.990000 900000.000000 26091000.000000 300000.000000 0.000000 25791000.000000 2014-09-30 0.811111 0.288889 0.288889 0.288889 0.333333 29.111111 29.555556 29.111111 0.000000 26091000.000000 25791000.000000 100.350000 35.741096 100.350000 100.350000 0.995840 0.995840 35.330137 None 99.196154 99.196154 0.009965 0.009965 0.015267 0.015038 None None None 1.000000 0.024913 2.500000 0.000000 0.000000 0.000000 None None None 0.000000 13.755807 None 0.009774 -0.027778 None None None None None None None 50.000000 0.000000 0.000000 7.300000 None None 0.009924 0.000000 394
ADS 2020-12-31 67.650002 50000000.000000 3382500100.000000 3081500000.000000 8515600000.000000 8816600100.000000 2020-12-31 90.428000 4.274000 37.654000 36.574000 61.630000 30.432000 1.406000 30.432000 178.020000 3382500100.000000 8816600100.000000 15.828264 0.748109 1.796622 1.849675 2.222989 2.222989 1.949971 9.148698 4.682955 4.821239 0.063178 0.540636 4.313552 0.932515 5.638788 1.883956 2.023612 8.810014 0.017916 0.283575 0.023378 0.000000 0.064367 -34.864815 -83.729630 -3.403704 0.004711 54.097073 0.064321 0.010130 -129.834000 9212500000.000000 70300000.000000 -1391100000.000000 5.596477 16951650000.000000 314500000.000000 191150000.000000 1223.840625 54.805106 27.435950 0.298241 6.659963 13.303713 0.140444 -1.080000 397
ADS.DE 2020-12-31 262.000000 195155924.000000 51130852088.000000 3994000000.000000 3168000000.000000 50304852088.000000 2020-12-31 101.682796 2.213615 7.614424 5.344444 21.721093 33.070992 22.966251 33.070992 17.073527 51130852088.000000 50304852088.000000 118.358454 2.576640 34.408380 49.022869 7.922351 7.922351 2.535016 22.548118 33.852525 48.230922 0.008449 0.020399 0.384568 0.682183 -0.370238 1.376912 5.250000 3.439815 None 0.000000 0.073624 0.000000 0.104926 -3.354402 -44.794582 -3.092551 0.000000 40.585030 0.070424 0.022925 -40.605993 3327000000.000000 4482000000.000000 -2208000000.000000 0.490858 None 2546500000.000000 4241000000.000000 0.000000 87.322322 160.651151 None 4.179916 2.272004 0.066935 -2.269980 398
ADT 2020-12-31 9.030000 816000000.000000 7368479999.999999 204998000.000000 9492544000.000000 16656026000.000000 2020-12-31 6.513219 -0.774746 1.674937 0.969612 0.251223 3.724676 -9.930951 3.724676 12.500898 7368479999.999999 16656026000.000000 -11.655428 1.386411 5.391246 9.313008 2.424372 2.424372 3.133903 8.025635 12.186602 21.051520 -0.085797 0.107377 3.108501 0.811420 4.475164 0.746393 0.228168 -2.161917 0.014837 -0.172935 0.324172 0.000000 0.691384 -2.374700 -9.234339 -3.325133 0.018065 8.057778 0.010903 -0.127101 -15.333948 -328698000.000000 -8103656000.000000 -12110206000.000000 3.123230 311638000.000000 281774500.000000 177276500.000000 23.077509 77.401917 52.023514 15.816265 4.715645 7.016058 -0.208004 -0.705326 400
ADTN 2020-12-31 17.200001 47996000.000000 825531247.996000 60161000.000000 24600000.000000 789970247.996000 2020-12-31 10.553171 0.049546 -0.344154 -0.477769 1.318693 7.770314 7.136136 7.770314 0.512647 825531247.996000 789970247.996000 347.153595 1.629842 -49.977676 -36.000665 2.213553 2.213553 1.559634 114.174049 -47.824812 -34.449882 0.002881 -0.027777 0.000000 0.290548 -5.139616 3.369868 -1941.600000 -6.946173 0.020997 7.289319 0.225014 0.223662 0.057902 2.575706 -78.981756 -2.592702 0.013492 2.943161 -0.022499 0.004802 1.324152 223225000.000000 342506000.000000 164683000.000000 0.065962 113727500.000000 47399500.000000 111881000.000000 86.732088 63.068065 158.471634 4.208362 5.787398 2.303251 0.006376 -0.133615 402
ADTX 2020-12-31 3.730000 6902696.000000 25747056.080000 10500826.000000 0.000000 15246230.080000 2020-12-31 0.000000 -1.325457 -1.046114 -1.070833 1.521264 1.595244 1.548740 1.595244 0.044922 25747056.080000 15246230.080000 -2.814124 None -3.565578 -3.483270 2.338201 2.338201 None -1.721984 -2.111373 -2.062634 -0.355350 -0.287087 0.000000 0.159204 1.186015 8.992283 -28.612553 0.789247 None 0.000000 None None 0.024510 42.319910 0.000000 -0.104162 None 6.897435 -0.747477 -0.716154 1.219205 9806195.000000 10690482.000000 8948131.000000 0.000000 None 1044535.500000 None None None None None 0.000000 None -0.830881 -0.024719 403
ADUS 2020-12-31 112.550003 15596000.000000 1755329846.788000 145078000.000000 194872000.000000 1805123846.788000 2020-12-31 49.036612 2.124455 7.015324 6.577328 9.302257 33.256989 -1.407092 33.256989 12.699474 1755329846.788000 1805123846.788000 52.978295 2.295224 16.043449 17.111814 3.384251 3.384251 2.360333 31.916331 16.498559 17.597230 0.018876 0.058439 0.373838 0.418904 0.880406 1.999270 13.956413 3.302176 None 0.000000 0.221868 0.000000 0.605682 -16.016835 -111.956522 -1.764163 0.007852 39.870941 0.059447 0.094138 -8.178347 143796000.000000 -21945000.000000 -86209000.000000 0.375710 144137000.000000 21673000.000000 None 64.448851 16.066322 0.000000 5.663406 22.718329 None 0.063880 -0.437997 404
ADV.L 2020-04-30 0.115000 1107577000.000000 127371355.000000 562000.000000 0.000000 126809355.000000 2020-04-30 0.000000 -0.001111 -0.001295 -0.001295 0.000507 0.000229 0.000229 0.000229 0.000040 127371355.000000 126809355.000000 -103.469825 None -88.822423 -88.822423 501.462028 501.462028 None -401.295427 -88.430513 -88.430513 -0.009665 -0.011258 0.000000 0.559792 1.778481 1.786378 -7.181818 1.164907 None 0.000000 None None 0.000000 None None None None 0.002395 -1.244094 -2.133449 0.000216 254000.000000 None 254000.000000 0.000000 None 486000.000000 None None None None None 0.000000 None -4.846457 0.000000 405
ADV 2016-12-31 26.200001 313425182.000000 8211740081.825182 40268000.000000 2692733000.000000 10864205081.825182 2016-12-31 6.700913 0.102573 0.524549 0.413662 0.128477 5.430664 -11.356353 5.430664 8.591310 8211740081.825182 10864205081.825182 255.427543 3.909915 49.947630 63.336779 4.824456 4.824456 5.172852 27.756727 66.081159 83.795121 0.003915 0.015789 1.557884 0.708252 6.776727 1.513820 None 5.113907 None 0.000000 0.046443 0.000000 0.889982 -4.730456 -60.429722 -4.898863 0.001515 3.540255 0.039307 0.049113 -12.306352 166287000.000000 -3559367000.000000 -3724039000.000000 1.582000 382134500.000000 82695500.000000 3888000.000000 72.970456 21.434237 0.751391 5.002024 17.028831 485.765752 0.018888 -0.110888 406
ADV.DE 2020-12-31 9.050000 50278336.000000 455018940.800000 63187000.000000 62621000.000000 454452940.800000 2020-12-31 11.236609 0.404031 1.932105 0.770809 1.330852 5.235217 1.536825 5.235217 1.299526 455018940.800000 454452940.800000 22.399278 0.805403 4.684012 11.740909 1.728677 1.728677 0.804401 4.849878 4.678185 11.726305 0.044644 0.085172 0.179049 0.473535 -0.006040 1.895122 10.542142 4.782071 None 0.000000 0.063539 0.132748 0.371919 -1.663749 -9.675927 -1.114287 0.002105 6.898678 0.077553 0.064690 -2.481765 116937000.000000 77269000.000000 10821000.000000 0.237905 None 58774500.000000 97739500.000000 0.000000 43.741626 89.288359 None 8.344454 4.087879 0.077176 -1.161295 407
ADVIC.PA 2019-12-31 9.960000 8163392.000000 81307384.320000 14403844.000000 2268562.000000 69172102.320000 2019-12-31 0.204056 -1.742148 -1.162495 -1.277101 2.040441 2.051607 2.929552 2.051607 0.125158 81171111.600000 65590111.600000 -5.717081 48.810049 -8.567776 -7.798915 4.854732 4.854732 39.440837 -4.711595 -6.923170 -6.301894 -0.174914 -0.128223 0.428170 0.299803 1.119244 3.848124 507.071429 0.667277 None 0.000000 0.000000 0.990980 0.000168 10.143469 -1.780514 -0.326552 0.000000 8.967695 -0.777717 -0.594681 1.346398 16015000.000000 16716000.000000 14479000.000000 None 2796000.000000 2738000.000000 402000.000000 310.129284 111.742282 14.185864 1.176929 3.266445 25.729839 -0.849163 -0.114605 408
ADVM 2020-12-31 12.330000 64102000.000000 790377660.000000 62424000.000000 0.000000 727953660.000000 2020-12-31 0.000000 -1.833125 -1.236950 -1.421719 6.703831 6.775873 6.775873 6.775873 0.000000 790377660.000000 727953660.000000 -6.726218 None -9.968063 -8.672603 1.819692 1.819692 None -6.397231 -9.180785 -7.987641 -0.148672 -0.115306 0.000000 0.099924 0.548580 20.815390 None 0.674777 None 0.000000 None None 0.000000 6.694613 0.000000 -0.351064 None 16.717447 -0.255471 -0.243504 5.951593 413567000.000000 None 386218000.000000 0.000000 None 3456500.000000 None None None None None 0.000000 None -0.270537 -0.184768 409
ADVN.SW 2020-12-31 170.000000 730000.000000 124100000.000000 19939000.000000 0.000000 104161000.000000 2020-12-31 184.739726 5.884932 8.379452 3.669863 27.313699 173.338356 170.164384 173.338356 0.135616 124100000.000000 104161000.000000 28.887337 0.920214 20.287723 46.323255 0.980741 0.980741 0.772364 6.933435 17.028118 38.880552 0.034617 0.021587 0.000000 0.221780 -1.327232 2.857697 66.515152 1.423883 0.015882 0.458799 0.036089 0.000000 0.014250 -1.779232 -39.226294 -2.454334 0.000000 151.498838 0.050204 0.026803 3.421918 58393000.000000 124220000.000000 53765000.000000 0.000000 None 12430500.000000 34594000.000000 0.000000 71.381409 222.094049 None 5.113376 1.643448 0.033951 -4.709589 410
ADXN 2020-12-31 10.755000 4404712.000000 47372677.560000 18695040.000000 0.000000 28677637.560000 2020-12-31 0.820217 -2.919283 -2.765236 -2.778724 4.259068 3.316858 3.316858 3.316858 0.015779 47372677.560000 28677637.560000 -3.463077 12.325643 -3.655999 -3.870481 3.047975 3.047975 7.937745 -2.356990 -2.354473 -2.343044 -0.288761 -0.258366 0.000000 0.276091 1.536529 5.382836 -176.154024 0.947231 None 0.000000 1.424372 2.871221 0.000000 205.003316 -60.807537 -6.374827 0.325622 14.760217 -0.739265 -0.637138 3.005700 15868877.000000 None 13917555.000000 0.000000 93200.500000 1599846.000000 None 6.907665 None None 52.839849 0.000000 None -0.880135 -0.013489 411
ADXS 2020-10-31 0.295000 61634031.000000 18182039.145000 25178000.000000 962000.000000 -6033960.855000 2020-10-31 0.004105 -0.429454 -0.355972 -0.368108 0.408508 0.489665 0.436755 0.489665 0.015608 18182039.145000 -6033960.855000 -0.686918 71.865767 -0.828716 -0.801395 0.602453 0.602453 -23.849648 0.246576 0.275021 0.265954 -1.455777 -1.247825 0.000000 0.216633 0.989580 8.462777 None 0.828894 None 0.000000 43.833992 61.707510 0.084644 29.331551 -0.338235 -2.644385 3.525692 2.175199 -0.750646 -0.750574 0.273096 24560000.000000 26919000.000000 19505000.000000 0.031875 None 2625500.000000 None 0.000000 None None None 0.000000 None -0.877038 -0.012136 412
ADYEN.AS 2020-12-31 1719.500000 30246923.000000 52009584098.500000 2737486000.000000 0.000000 49272098098.500000 2020-12-31 120.388742 8.629605 33.611584 32.887808 90.909214 40.272989 39.943369 40.272989 0.310974 52009584098.500000 49272098098.500000 199.255932 14.282897 51.157958 52.283813 42.696111 42.696111 13.531127 122.476922 48.465296 49.531893 0.005019 0.019126 0.000000 0.707071 -6.804639 1.368919 39.733149 3.894916 None 0.000000 0.000000 0.000000 0.002398 -46.439202 -166.334232 -1.304906 0.002195 88.428784 0.261622 0.062919 -5.978426 1007132000.000000 1208164000.000000 796757000.000000 0.000000 None 8883000.000000 13284000.000000 0.000000 1.025440 2.412771 None 355.944752 151.278340 0.214278 -0.723776 413
ADYEY 2020-12-31 41.869999 1486646850.000000 62245902122.853149 2737486000.000000 0.000000 59508416122.853149 2020-12-31 2.449397 0.175576 0.683852 0.669127 1.849615 0.819384 0.812677 0.819384 0.006327 62245902122.853149 59508416122.853149 202.701783 14.529900 52.042663 62.574103 43.434480 43.434480 16.342230 147.921601 58.534001 59.822183 0.004933 0.015981 0.000000 0.707071 -6.804639 1.368919 39.733149 3.894916 None 0.000000 0.000000 0.000000 0.002398 -46.439202 -166.334232 -1.304906 0.002195 1.799149 0.261622 0.062919 -0.121635 1007132000.000000 1208164000.000000 796757000.000000 0.000000 None 8883000.000000 13284000.000000 0.000000 1.025440 2.412771 None 355.944752 151.278340 0.214278 -0.014726 414
AE 2020-12-31 24.209999 4242000.000000 102698815.758000 39293000.000000 100000.000000 63505815.758000 2020-12-31 241.023574 0.234559 -10.372230 -11.552805 9.262848 35.146629 34.178689 35.146629 0.128241 102698815.758000 63505815.758000 103.214890 0.100447 -2.334117 -2.095595 0.688828 0.688828 0.062113 4.951334 -1.443347 -1.295852 0.009689 -0.477191 0.000000 0.496629 -3.055746 1.636982 -12.943694 -44.220101 0.039738 4.101508 0.010058 0.000000 0.013863 8.785743 -204.157748 -3.708666 0.000629 13.619442 -0.031640 0.003407 -3.139734 72965000.000000 144986000.000000 40418000.000000 0.000671 105095000.000000 116921000.000000 22871500.000000 40.371544 30.835227 6.933632 9.041022 11.837111 52.641963 0.006674 -1.180575 416
AEE 2020-12-31 72.720001 245600000.000000 17860032245.599998 139000000.000000 11576000000.000000 29297032245.599998 2020-12-31 23.591205 3.546417 7.031759 -4.104235 0.580497 36.392508 35.297231 36.392508 48.839577 17860032245.599998 29297032245.599998 20.505203 3.082505 10.341652 -17.718286 1.998213 1.998213 5.056443 12.335593 16.964118 -29.064516 0.048768 -0.056439 1.239427 0.716516 4.815579 0.758257 3.102625 1.982778 0.027660 0.567164 0.000000 0.000000 0.012832 -0.631444 -2.118464 -0.421572 0.003624 53.888010 0.043551 0.027547 -89.516205 -527000000.000000 8669000000.000000 -21297000000.000000 1.295144 741500000.000000 916000000.000000 507500000.000000 47.184156 119.097411 64.770095 7.735648 3.064718 5.635317 0.097449 -11.135993 419
AEG.L 2019-12-31 0.525000 1201906951.000000 631001149.275000 397323.000000 18190732.000000 648794558.275000 2019-12-31 0.001577 -0.002055 0.001394 -0.000499 0.000331 0.000309 -0.007329 0.000309 0.016586 631001149.275000 648794558.275000 -255.443093 332.811428 376.530300 -1051.493333 1696.882822 1696.882822 342.196276 -973.500924 387.147963 -1081.144073 -0.003915 -0.000951 48.918359 0.982645 -26.698590 0.617636 -0.506540 -0.678413 None 0.000000 1.465988 0.000000 0.428453 -0.736328 -0.833053 -0.095366 0.194544 0.003782 -0.046680 -0.201708 -0.017188 -955941.000000 -8808607.000000 -19510989.000000 48.918359 None 1827009.500000 None 0.000000 None None None 0.000000 None -6.642900 -0.001894 420
AEGN 2020-12-31 18.370001 30731882.000000 564544703.071882 94848000.000000 219799000.000000 689495703.071882 2020-12-31 26.284235 -1.036741 3.602610 3.054060 3.086306 13.002686 4.517491 13.002686 7.558340 564544703.071882 689495703.071882 -17.718989 0.698898 5.099081 6.014945 1.412785 1.412785 0.853586 8.880905 6.227663 7.346236 -0.056437 0.166253 0.485459 0.546989 1.609405 2.122940 3.920211 -3.474938 None 0.000000 0.000000 0.000000 0.299001 -6.567505 -47.915767 -1.702574 0.012280 17.415779 0.072322 -0.050420 -7.097491 252446000.000000 138831000.000000 -15828000.000000 0.550052 243513000.000000 56041500.000000 51041000.000000 94.994151 30.731280 26.802472 3.842342 11.877149 13.618147 -0.079733 -0.548551 421
